cycle_id,sampled_at,average_weight
18029,2021-06-28,11.77
18029,2021-07-19,18.19
18029,2021-07-26,20.71
16165,2023-03-30,1.06
16165,2023-04-09,2.63
16165,2023-04-16,3.7
16165,2023-04-28,6.16
19682,2023-03-28,1.36
19682,2023-04-04,2.18
19682,2023-04-11,4.01
19682,2023-04-18,5.62
19682,2023-04-25,6.74
19682,2023-05-02,8.12
19692,2023-01-17,3.09
19692,2023-01-24,4.31
19692,2023-01-31,5.16
19692,2023-02-07,7.13
19692,2023-02-14,8.67
19692,2023-02-21,9.52
19692,2023-02-28,12.7
19692,2023-03-07,14.3
19692,2023-03-14,16.86
19692,2023-03-21,17.28
19692,2023-03-28,18.3
19692,2023-04-04,20.4
19692,2023-04-11,24.3
19692,2023-07-11,2.0
15217,2022-11-01,3.8
15217,2022-11-01,4.2
15217,2022-11-19,10.2
17746,2022-12-14,3.6
17746,2022-12-21,5.8
17746,2022-12-28,7.67
17746,2023-01-07,9.91
17746,2023-01-14,12.22
17746,2023-01-18,12.38
17746,2023-01-29,12.5
20663,2022-04-02,3.58
20663,2022-04-09,4.82
20663,2022-04-16,6.25
20663,2022-04-22,8.25
16051,2022-11-02,3.5
16051,2022-11-27,12.0
9090,2022-08-01,0.02
9090,2022-08-17,0.29
9090,2022-08-24,0.37
9090,2022-08-31,0.87
9090,2022-09-07,1.2
9090,2022-09-14,2.0
9090,2022-09-21,2.44
9090,2022-09-28,3.77
9090,2022-10-05,5.32
9090,2022-10-12,7.2
9090,2022-10-12,7.2
9090,2022-10-19,9.46
9090,2022-10-19,9.46
9090,2022-10-26,10.51
9090,2022-11-02,13.16
9090,2022-11-09,14.17
9090,2022-11-16,16.43
9090,2022-11-23,19.31
9090,2022-11-23,19.31
9090,2022-11-23,19.31
9090,2022-11-23,19.31
19683,2022-05-01,3.35
19683,2022-05-07,4.2
19683,2022-05-13,6.63
20953,2021-12-27,2.86
20953,2021-12-30,3.4
20953,2022-01-03,4.98
20953,2022-01-06,4.8
20953,2022-01-10,6.67
20953,2022-01-13,7.45
20953,2022-01-18,9.4
20953,2022-01-27,12.48
13791,2022-11-03,3.38
13791,2022-11-10,4.39
13791,2022-11-17,5.96
13791,2022-11-24,8.77
19252,2022-12-18,2.45
19252,2022-12-25,3.98
19252,2023-01-01,6.33
19252,2023-01-14,9.88
19252,2023-01-08,7.63
19252,2023-01-22,10.54
19252,2023-01-29,13.17
19252,2023-02-02,14.99
19252,2023-02-11,17.98
21662,2023-05-20,22.22
20526,2022-09-02,2.96
20526,2022-09-09,4.7
20526,2022-09-19,8.8
20526,2022-09-26,10.5
20526,2022-10-03,11.6
20526,2022-10-10,16.1
17563,2022-06-24,3.78
17563,2022-07-01,4.8
17563,2022-07-08,5.9
17563,2022-07-15,7.58
9094,2022-06-21,4.1
14824,2022-06-13,6.3
14824,2022-06-20,4.1
14824,2022-06-28,5.45
18224,2023-03-28,1.24
18224,2023-04-04,2.51
18224,2023-04-11,4.13
18224,2023-04-18,5.55
18224,2023-04-25,6.03
18224,2023-05-01,7.51
9105,2022-08-11,5.8
9105,2022-08-18,7.9
9105,2022-08-23,9.46
9105,2022-08-31,13.32
9105,2022-09-12,19.51
9105,2022-09-22,20.92
9105,2022-10-06,26.94
12862,2022-10-30,1.04
12862,2022-11-09,2.94
12862,2022-11-16,5.9
12862,2022-11-23,7.92
12862,2022-11-30,9.39
12862,2022-12-07,13.13
12862,2022-12-14,11.34
15868,2022-10-19,1.8
15868,2022-10-26,3.2
15868,2022-11-02,5.0
15868,2022-11-16,6.22
15868,2022-11-09,5.77
15868,2022-11-23,6.22
15868,2022-11-30,7.06
15868,2022-12-07,7.9
15868,2022-12-14,8.44
15868,2022-12-21,9.7
21413,2022-08-25,4.4
21413,2022-09-07,9.09
21413,2022-09-21,13.3
21413,2022-09-28,16.1
17112,2022-10-10,2.75
17112,2022-10-16,3.71
17112,2022-10-22,5.67
17112,2022-10-27,7.61
17112,2022-11-01,9.24
17112,2022-11-06,10.76
17112,2022-11-11,12.63
17112,2022-11-16,14.45
17112,2022-11-22,16.84
17112,2022-11-27,19.34
17112,2022-12-02,20.88
17112,2022-12-06,22.3
17112,2022-12-11,24.23
17112,2022-12-15,26.08
18675,2021-12-04,2.49
18675,2021-12-18,8.43
18675,2021-12-25,10.32
18028,2022-07-25,13.0
18028,2022-09-02,17.5
18028,2022-09-19,24.3
16398,2022-08-23,3.66
16398,2022-09-30,5.21
16398,2022-10-07,8.5
16398,2022-10-14,9.91
16398,2022-10-28,14.5
16398,2022-10-21,12.1
16398,2022-11-11,19.23
16398,2022-11-03,16.12
16398,2022-11-17,21.28
16398,2022-11-24,23.95
18609,2022-07-12,7.13
18609,2022-07-19,8.93
16335,2022-06-22,3.14
16335,2022-06-29,4.1
16335,2022-07-06,5.37
16335,2022-07-13,5.98
16335,2022-07-20,6.58
19670,2022-11-09,1.03
19670,2022-11-16,2.0
19670,2022-11-16,2.0
19670,2022-11-23,2.88
19670,2022-12-07,4.22
19670,2022-11-30,4.22
19670,2022-12-14,7.17
19670,2022-12-21,8.8
19670,2022-12-21,8.8
19670,2022-12-28,11.08
19670,2022-12-28,11.08
19670,2023-01-04,12.2
19670,2023-01-11,14.3
19670,2023-01-18,16.07
19670,2023-01-18,16.07
19670,2023-01-24,16.09
19670,2023-01-25,16.09
19670,2023-02-01,16.58
19670,2023-02-08,19.7
19044,2022-10-11,2.5
19044,2022-10-17,3.03
19044,2022-10-24,4.7
19044,2022-10-31,6.25
19044,2022-11-08,6.25
19044,2022-11-15,6.25
19044,2022-11-22,7.16
19044,2022-11-29,8.1
19044,2022-12-06,8.87
19044,2022-12-14,9.1
19044,2022-12-19,10.3
17274,2022-12-21,0.79
17274,2022-12-28,2.15
17274,2023-01-04,3.0
17274,2023-01-11,4.8
17274,2023-01-18,6.6
17274,2023-01-25,8.86
17274,2023-02-01,12.3
17274,2023-02-08,14.9
17274,2023-02-15,17.5
17274,2023-02-21,19.1
17274,2023-02-22,19.1
17274,2023-03-01,20.5
17274,2023-03-15,25.3
17274,2023-03-08,20.5
12856,2022-08-15,2.11
12856,2022-08-22,3.65
12856,2022-08-29,5.65
12856,2022-09-05,6.92
12856,2022-09-12,8.71
12856,2022-09-18,9.43
12856,2022-09-26,13.45
12505,2022-06-20,3.4
12505,2022-07-04,7.25
19684,2023-04-12,2.6
19684,2023-04-19,3.47
19684,2023-04-26,5.23
19684,2023-05-03,7.05
19684,2023-05-10,9.35
19684,2023-05-15,11.37
19684,2023-05-24,13.44
19684,2023-05-27,13.46
19684,2023-06-03,14.84
19684,2023-06-10,17.4
19684,2023-06-13,18.63
19684,2023-06-18,20.16
19684,2023-06-21,20.22
19684,2023-06-26,20.79
20992,2022-07-12,7.14
20992,2022-07-19,8.87
20992,2022-07-26,9.31
20992,2022-08-02,12.22
19681,2022-12-18,2.33
19681,2022-12-25,4.03
19681,2023-01-01,6.21
19681,2023-01-14,9.11
19681,2023-01-08,7.33
19681,2023-01-22,9.25
22273,2022-11-09,0.5
22273,2022-11-20,2.0
22273,2022-11-29,4.9
22273,2022-12-09,5.5
22273,2022-12-18,12.2
22273,2022-12-23,13.2
19098,2022-08-15,1.9
19098,2022-08-22,3.31
19098,2022-08-29,4.7
19098,2022-09-05,6.75
19098,2022-09-12,8.61
19098,2022-09-19,9.9
19098,2022-09-26,13.05
19098,2022-10-03,14.5
19098,2022-10-10,15.26
19098,2022-10-16,16.74
17456,2022-10-30,2.7
17456,2022-11-08,4.7
17456,2022-11-14,6.6
17456,2022-11-20,7.0
17456,2022-11-27,7.5
17456,2022-12-05,7.5
17456,2022-12-14,9.3
17456,2022-12-20,10.5
21182,2023-02-15,1.5
21182,2023-02-22,1.8
21182,2023-03-01,2.9
21182,2023-03-07,4.88
21182,2023-03-14,5.7
21182,2023-03-21,7.9
21182,2023-03-27,9.3
21182,2023-04-03,11.0
21182,2023-04-10,13.7
18920,2020-01-26,8.86
18920,2021-02-11,14.5
18920,2021-03-02,22.52
19375,2022-06-29,3.9
19375,2022-07-11,4.8
19375,2022-07-18,9.0
15288,2022-12-07,0.24
15288,2022-09-20,0.6
15288,2022-12-14,0.95
15288,2022-12-14,0.95
15288,2022-12-21,2.5
15288,2022-12-25,3.8
15288,2022-12-28,4.2
15288,2023-01-04,6.5
15288,2023-01-11,7.1
15288,2023-01-11,7.1
15288,2023-01-18,9.35
15288,2023-01-18,9.35
15288,2023-01-25,10.94
15288,2023-02-01,13.51
15288,2023-02-08,15.7
15288,2023-02-15,17.0
15288,2023-02-21,18.02
15288,2023-02-22,18.02
15288,2023-03-01,19.82
15288,2023-03-15,24.0
15288,2023-03-08,22.45
16336,2023-05-09,1.9
16336,2023-05-16,3.0
16336,2023-05-23,5.7
16336,2023-05-30,6.9
17687,2022-06-10,2.0
15853,2022-08-15,1.95
15853,2022-08-22,3.36
15853,2022-08-29,4.95
15853,2022-09-05,6.59
15853,2022-09-12,7.88
15853,2022-09-19,9.06
15853,2022-09-26,11.85
15853,2022-10-03,13.35
15853,2022-10-10,14.03
15853,2022-10-16,15.95
16155,2022-05-24,4.96
16155,2022-05-31,8.4
16155,2022-06-07,9.3
16251,2022-06-30,4.7
16251,2022-07-11,7.7
16251,2022-07-22,7.9
16799,2022-11-29,2.52
16799,2022-12-06,2.63
16799,2022-12-13,3.32
16799,2022-12-20,4.77
16799,2022-12-27,5.38
16799,2023-01-10,4.92
16799,2023-01-02,5.6
15970,2022-07-25,0.01
15970,2022-08-10,0.19
15970,2022-08-17,0.45
15970,2022-08-24,0.66
15970,2022-08-31,1.11
15970,2022-08-31,1.11
15970,2022-09-07,1.63
15970,2022-09-14,2.82
15970,2022-09-21,4.44
15970,2022-09-28,6.61
15970,2022-09-28,6.61
15970,2022-10-05,9.45
15970,2022-10-12,10.96
15970,2022-10-19,12.96
15970,2022-10-26,13.66
15970,2022-11-02,16.26
15970,2022-11-09,18.36
15970,2022-11-16,20.28
15970,2022-11-16,20.28
15970,2022-11-23,21.76
20834,2023-01-03,0.6
20834,2023-01-10,1.3
20834,2023-01-17,2.0
20834,2023-01-24,3.8
20834,2023-01-31,4.9
20834,2023-02-07,6.9
20834,2023-02-14,8.1
20834,2023-02-21,10.6
20834,2023-02-28,12.2
20834,2023-03-07,13.33
20834,2023-03-14,15.2
20834,2023-03-21,17.8
20834,2023-03-27,20.0
20834,2023-04-03,21.8
20834,2023-04-10,24.2
15503,2023-07-11,6.25
19696,2022-08-15,1.83
19696,2022-08-22,3.75
19696,2022-08-29,6.5
19696,2022-09-05,7.0
19696,2022-09-12,9.12
19696,2022-09-19,10.5
19696,2022-09-26,13.13
19696,2022-09-26,13.13
19696,2022-10-03,15.33
19696,2022-10-10,16.97
19696,2022-10-16,18.69
14096,2022-09-06,6.66
14096,2022-09-13,8.33
14096,2022-09-20,10.1
14096,2022-09-27,12.34
14096,2022-10-04,14.7
14096,2022-10-11,17.54
17941,2023-06-06,2.5
17941,2023-06-13,4.0
17941,2023-06-20,6.6
18134,2021-03-09,2.67
18134,2021-03-16,4.02
18134,2021-03-30,8.4
18134,2021-04-06,9.26
18134,2021-04-13,10.58
20610,2022-10-11,3.0
20610,2022-10-17,3.6
20610,2022-10-24,4.41
20610,2022-10-31,5.9
20610,2022-11-08,6.83
20610,2022-11-15,6.83
20610,2022-11-22,7.81
20610,2022-11-29,8.8
20610,2022-12-06,10.08
20610,2022-12-14,11.1
20610,2022-12-19,11.9
17063,2022-09-12,4.6
16167,2022-08-03,0.01
16167,2022-08-17,0.17
16167,2022-08-24,0.24
16167,2022-08-31,0.97
16167,2022-09-07,1.61
16167,2022-09-14,2.72
16167,2022-09-28,6.26
16167,2022-10-05,7.72
16167,2022-10-12,10.01
16167,2022-10-12,10.01
16167,2022-09-21,4.22
16167,2022-10-19,12.22
16167,2022-10-19,12.22
16167,2022-10-26,12.46
16167,2022-11-02,13.79
16167,2022-11-02,13.79
16167,2022-11-09,15.12
16167,2022-11-16,17.3
16167,2022-11-23,19.95
16167,2022-11-23,19.95
16167,2022-11-30,21.48
16167,2022-11-30,21.48
16611,2022-02-06,0.05
16611,2022-03-06,2.65
16611,2022-03-13,3.62
16611,2022-03-20,5.4
16611,2022-03-27,7.65
16611,2022-04-03,8.79
16611,2022-04-10,10.38
16611,2022-04-17,11.47
16611,2022-04-24,12.65
16611,2022-05-09,15.64
16611,2022-05-15,18.09
16611,2022-05-23,19.2
16611,2022-05-29,20.03
19640,2022-05-14,5.76
19640,2022-05-21,8.3
19640,2022-05-28,10.44
19640,2022-06-06,12.64
18789,2022-05-11,2.8
18789,2022-05-18,3.08
18789,2022-06-28,12.5
19671,2022-11-08,7.5
19671,2022-11-22,13.5
16958,2022-09-23,3.91
16958,2022-10-07,7.78
16958,2022-09-30,6.08
16958,2022-10-14,10.9
16958,2022-10-21,11.75
16958,2022-10-28,14.08
16958,2022-11-11,18.6
16958,2022-11-03,15.89
16958,2022-11-17,20.66
16958,2022-11-24,23.66
21967,2022-10-04,6.18
21967,2022-10-11,7.6
16055,2022-07-22,17.0
19078,2022-10-05,0.19
19078,2022-10-12,0.59
19078,2022-10-19,0.9
19078,2022-10-26,1.53
19078,2022-11-02,2.25
19078,2022-11-02,2.25
19078,2022-11-09,4.02
19078,2022-11-16,4.77
19078,2022-11-23,6.62
19078,2022-12-07,11.56
19078,2022-11-30,8.51
19078,2022-12-14,12.6
19078,2022-12-21,16.51
19078,2022-12-28,18.08
19078,2023-01-04,23.08
19078,2023-01-11,23.6
19078,2023-01-18,26.0
20407,2021-07-03,4.67
20407,2021-07-09,5.9
20407,2021-07-16,8.6
20407,2021-07-23,10.8
20407,2021-07-30,12.7
20407,2021-08-13,17.16
20407,2021-08-20,20.33
10703,2022-12-14,0.91
10703,2022-12-19,1.58
10703,2022-12-26,2.18
10703,2023-01-02,4.06
10703,2023-01-09,5.07
10703,2023-01-16,6.27
10703,2023-01-23,7.51
10703,2023-01-31,9.13
10703,2023-02-06,8.04
7615,2023-02-01,1.3
7615,2023-02-08,2.9
7615,2023-02-15,4.85
7615,2023-02-21,5.66
7615,2023-02-22,5.66
7615,2023-03-01,9.9
7615,2023-03-08,10.61
7615,2023-03-15,13.4
7615,2023-03-22,14.96
7615,2023-04-12,19.06
7615,2023-04-05,16.9
7615,2023-03-29,17.29
7615,2023-04-19,20.0
7615,2023-04-26,22.4
7615,2023-05-03,24.5
7615,2023-05-10,26.2
7615,2023-05-17,28.3
7615,2023-05-24,29.9
7615,2023-05-31,33.0
23359,2022-09-11,1.6
23359,2022-09-19,2.7
23359,2022-09-26,4.2
23359,2022-10-03,6.1
23359,2022-10-10,7.01
23359,2022-10-21,8.2
17405,2022-12-14,0.83
17405,2022-12-19,1.54
17405,2022-12-26,2.27
17405,2023-01-02,4.5
17405,2023-01-09,5.64
17405,2023-01-16,7.04
17405,2023-01-23,9.08
17405,2023-01-31,11.72
17405,2023-02-06,12.4
21598,2022-08-15,1.66
21598,2022-08-22,3.06
21598,2022-08-29,5.35
21598,2022-09-05,6.8
21598,2022-09-12,8.56
21598,2022-09-18,10.0
21598,2022-09-26,14.65
21598,2022-10-03,15.3
21598,2022-10-10,15.61
21598,2022-10-16,18.16
9106,2022-08-15,1.85
9106,2022-08-22,3.33
9106,2022-08-29,5.47
9106,2022-09-05,6.81
9106,2022-09-12,8.17
9106,2022-09-19,9.65
9106,2022-09-26,11.67
9106,2022-10-03,13.83
9106,2022-10-10,14.7
9106,2022-10-16,16.7
15983,2023-07-07,6.6
18360,2023-01-05,3.7
18360,2023-01-10,4.75
18360,2023-01-11,5.2
18360,2023-01-12,5.2
18360,2023-01-06,3.7
18360,2023-01-07,3.7
18360,2023-01-08,3.7
18360,2023-01-09,3.7
18360,2023-01-13,5.2
18360,2023-01-14,5.2
18360,2023-01-15,5.9
18360,2023-01-16,5.9
18360,2023-01-17,5.9
18360,2023-01-18,5.9
18360,2023-01-19,5.9
18360,2023-01-20,7.36
18360,2023-01-19,5.9
18360,2023-01-21,7.7
18360,2023-01-22,7.7
18360,2023-01-23,7.7
18360,2023-01-24,8.57
18360,2023-01-24,9.1
18360,2023-01-25,9.1
18360,2023-01-28,9.78
18360,2023-01-29,9.78
18360,2023-01-30,10.04
18360,2023-01-31,10.04
18360,2023-02-01,10.04
18360,2023-02-02,10.04
18360,2023-02-04,11.26
18360,2023-02-05,11.26
18360,2023-02-10,13.3
18360,2023-02-12,13.3
18360,2023-02-16,14.39
18360,2023-02-17,14.39
17885,2022-10-31,4.49
17885,2022-11-04,4.97
17885,2022-11-11,6.54
17885,2022-11-18,8.95
17885,2022-11-25,11.69
17885,2022-12-02,14.8
17885,2022-12-10,20.3
17885,2022-12-16,22.5
18755,2022-05-01,1.17
18755,2022-05-11,2.03
18755,2022-05-21,4.57
18755,2022-05-31,6.04
18755,2022-06-10,8.3
18755,2022-06-20,11.8
15434,2018-07-20,3.97
15434,2018-07-27,5.34
15434,2018-08-03,6.72
15434,2018-08-10,7.14
15434,2018-08-17,9.46
15434,2018-08-24,10.33
15434,2018-08-30,11.0
15434,2018-09-05,11.87
15434,2018-09-15,14.51
15434,2018-09-21,15.32
18148,2022-11-02,0.49
18148,2022-11-09,1.5
18148,2022-11-16,2.2
18148,2022-11-16,2.2
18148,2022-11-23,4.23
18148,2022-12-07,5.44
18148,2022-11-30,5.44
18148,2022-12-14,9.78
18148,2022-12-21,11.7
18148,2022-12-21,10.7
18148,2022-12-28,14.72
18148,2022-12-28,14.72
18148,2023-01-04,15.9
18148,2023-01-11,17.5
18148,2023-01-18,20.63
18148,2023-01-18,20.63
18148,2023-01-24,21.9
18148,2023-01-25,21.9
15307,2023-03-28,1.39
15307,2023-04-04,2.55
15307,2023-04-11,4.44
15307,2023-04-18,5.16
15307,2023-04-25,6.49
15307,2023-05-01,7.66
15307,2023-05-09,8.25
16008,2023-03-23,4.72
16008,2023-03-30,6.09
16008,2023-04-06,8.1
16008,2023-04-12,8.33
19484,2023-03-29,5.5
19484,2023-04-02,6.25
18604,2022-09-24,2.5
18604,2022-10-01,4.5
20615,2022-11-09,0.34
20615,2022-11-16,0.9
20615,2022-11-23,1.56
20615,2022-11-23,1.56
20615,2022-12-07,4.06
20615,2022-11-30,2.72
20615,2022-12-14,5.56
20615,2022-12-21,7.67
20615,2022-12-21,7.67
20615,2022-12-28,9.39
20615,2022-12-28,9.39
20615,2023-01-04,12.76
20615,2023-01-11,12.97
20615,2023-01-18,14.84
20615,2023-01-18,14.84
20615,2023-01-24,16.28
20615,2023-01-25,16.28
20615,2023-02-08,20.95
20615,2023-02-01,18.19
20615,2023-02-15,20.04
20615,2023-02-22,23.6
20615,2023-02-21,23.6
19808,2022-10-25,2.8
19808,2022-11-01,3.63
